Date,Year,Month,Day_Number,Day_Name,Close,Open,High,Low
8/31/18,2018,8,31,Friday,7654.55,7634.44,7676.46,7628.54
8/30/18,2018,8,30,Thursday,7642.67,7645.11,7691.1,7619.73
8/29/18,2018,8,29,Wednesday,7660.18,7585.13,7661.95,7583.52
8/28/18,2018,8,28,Tuesday,7570.25,7580.85,7588.72,7556.71
8/27/18,2018,8,27,Monday,7559.13,7527.37,7560.76,7512.02
8/24/18,2018,8,24,Friday,7485.4,7443.71,7489.54,7442.99
8/23/18,2018,8,23,Thursday,7413.84,7420.31,7465.87,7405.4
8/22/18,2018,8,22,Wednesday,7424.6,7379.84,7434.48,7374.69
8/21/18,2018,8,21,Tuesday,7397.23,7393.46,7441.42,7388.37
8/20/18,2018,8,20,Monday,7371.42,7393.58,7395.75,7343.47
8/17/18,2018,8,17,Friday,7377.54,7352.63,7394.94,7312.65
8/16/18,2018,8,16,Thursday,7374.29,7409.61,7422.83,7361.88
8/15/18,2018,8,15,Wednesday,7354.66,7385.67,7409.48,7308.52
8/14/18,2018,8,14,Tuesday,7447.17,7430.45,7455.42,7390
8/13/18,2018,8,13,Monday,7401.17,7420.18,7468.82,7398.53
8/10/18,2018,8,10,Friday,7408.3,7409.05,7436.69,7382.83
8/9/18,2018,8,9,Thursday,7466.96,7467.51,7498.37,7458.57
8/8/18,2018,8,8,Wednesday,7469.54,7454.42,7486.21,7435.77
8/7/18,2018,8,7,Tuesday,7462.65,7459.32,7478.96,7443.88
8/6/18,2018,8,6,Monday,7438.99,7390.82,7439.55,7381.58
8/3/18,2018,8,3,Friday,7395.49,7389.36,7395.49,7356.33
8/2/18,2018,8,2,Thursday,7372.15,7221.35,7380.56,7221.35
8/1/18,2018,8,1,Wednesday,7272.89,7269.2,7294.8,7234.64
7/31/18,2018,7,31,Tuesday,7231.98,7219.67,7272.96,7179.41
7/30/18,2018,7,30,Monday,7193.1,7292.72,7299.07,7158.78
7/27/18,2018,7,27,Friday,7296.78,7443.24,7443.24,7255.32
7/26/18,2018,7,26,Thursday,7400.75,7404.56,7430.12,7385.72
7/25/18,2018,7,25,Wednesday,7508.59,7406.1,7511.39,7405.63
7/24/18,2018,7,24,Tuesday,7406.25,7455.51,7475.99,7375.74
7/23/18,2018,7,23,Monday,7371.78,7335.42,7376.82,7301.34
7/20/18,2018,7,20,Friday,7350.23,7379.13,7398.59,7343.37
7/19/18,2018,7,19,Thursday,7352.36,7364.66,7388.99,7344.33
7/18/18,2018,7,18,Wednesday,7390.13,7407.25,7411.25,7368.36
7/17/18,2018,7,17,Tuesday,7403.89,7291.48,7418.43,7288.3
7/16/18,2018,7,16,Monday,7357.9,7381.03,7390.64,7346.34
7/13/18,2018,7,13,Friday,7375.82,7372.28,7387.74,7348.96
7/12/18,2018,7,12,Thursday,7366.25,7276.38,7368.71,7274.16
7/11/18,2018,7,11,Wednesday,7243.98,7221.66,7271.12,7220.23
7/10/18,2018,7,10,Tuesday,7282.6,7287.05,7297.79,7257.49
7/9/18,2018,7,9,Monday,7276,7251.18,7277.58,7221.32
7/6/18,2018,7,6,Friday,7207.33,7114.17,7217,7106.1
7/5/18,2018,7,5,Thursday,7101.05,7064,7105.54,7025.24
7/3/18,2018,7,3,Tuesday,7014.55,7121.71,7122.45,7009.51
7/2/18,2018,7,2,Monday,7097.82,6979.54,7099.27,6969.16
6/29/18,2018,6,29,Friday,7040.8,7071.49,7101.83,7031.4
6/28/18,2018,6,28,Thursday,7031.6,6963.37,7055.25,6950.23
6/27/18,2018,6,27,Wednesday,6969.67,7096.6,7128.77,6968.3
6/26/18,2018,6,26,Tuesday,7068.2,7061.23,7108.45,7040.06
6/25/18,2018,6,25,Monday,7038.17,7131.05,7144.28,6976.96
6/22/18,2018,6,22,Friday,7197.51,7239.72,7239.75,7177.46
6/21/18,2018,6,21,Thursday,7217.49,7304.05,7308.26,7203.93
6/20/18,2018,6,20,Wednesday,7280.7,7264.85,7309.99,7256.87
6/19/18,2018,6,19,Tuesday,7228.04,7158.8,7229.99,7138.02
6/18/18,2018,6,18,Monday,7251.41,7201.18,7256.43,7186.16
6/15/18,2018,6,15,Friday,7255.76,7245.16,7268.84,7220.97
6/14/18,2018,6,14,Thursday,7279.59,7233.7,7291.31,7233.7
6/13/18,2018,6,13,Wednesday,7205.26,7219.58,7261.17,7193.02
6/12/18,2018,6,12,Tuesday,7209.18,7181.67,7214.49,7173.76
6/11/18,2018,6,11,Monday,7168.48,7149.65,7187.45,7146.09
6/8/18,2018,6,8,Friday,7152.62,7121.76,7161.92,7100.73
6/7/18,2018,6,7,Thursday,7152.83,7212.43,7212.43,7115.86
6/6/18,2018,6,6,Wednesday,7210.08,7180.24,7212.45,7140.92
6/5/18,2018,6,5,Tuesday,7166.75,7162.41,7179.82,7137.13
6/4/18,2018,6,4,Monday,7143.57,7099.5,7146.76,7099.09
6/1/18,2018,6,1,Friday,7083.93,7010.08,7084.84,7008.02
5/31/18,2018,5,31,Thursday,6967.73,6969.93,7016.42,6955.99
5/30/18,2018,5,30,Wednesday,6976.37,6955.59,6987.63,6938.02
5/29/18,2018,5,29,Tuesday,6926.54,6928.5,6964.65,6887.12
5/25/18,2018,5,25,Friday,6960.92,6951.47,6982.52,6941.85
5/24/18,2018,5,24,Thursday,6949.7,6951.52,6963.68,6882.57
5/23/18,2018,5,23,Wednesday,6953.63,6847.27,6954.7,6846.94
5/22/18,2018,5,22,Tuesday,6893.62,6934.7,6947.43,6883.75
5/21/18,2018,5,21,Monday,6905.53,6920.32,6948.27,6876.35
5/18/18,2018,5,18,Friday,6866.25,6876.65,6897.91,6857.58
5/17/18,2018,5,17,Thursday,6901.63,6905.75,6952.98,6869.39
5/16/18,2018,5,16,Wednesday,6929.97,6892.89,6944.54,6891.65
5/15/18,2018,5,15,Tuesday,6888.54,6909.32,6912.04,6852.73
5/14/18,2018,5,14,Monday,6964.37,6977.35,7008.26,6954.64
5/11/18,2018,5,11,Friday,6952.56,6948.87,6969.3,6923.61
5/10/18,2018,5,10,Thursday,6963.55,6909.18,6966.93,6906.77
5/9/18,2018,5,9,Wednesday,6893.21,6830.54,6895.93,6807.4
5/8/18,2018,5,8,Tuesday,6815.48,6813.91,6830.87,6770.3
5/7/18,2018,5,7,Monday,6821.87,6803.45,6846.46,6796.05
5/4/18,2018,5,4,Friday,6769.12,6618.7,6783.36,6612.39
5/3/18,2018,5,3,Thursday,6643.48,6608.7,6667.29,6539.86
5/2/18,2018,5,2,Wednesday,6644.48,6694.52,6715.96,6637.96
5/1/18,2018,5,1,Tuesday,6681.96,6592.93,6685.41,6578.26
4/30/18,2018,4,30,Monday,6605.57,6669.44,6712.5,6593.6
4/27/18,2018,4,27,Friday,6656.35,6748.59,6750.78,6619.26
4/26/18,2018,4,26,Thursday,6649.65,6606.61,6673.65,6579.12
4/25/18,2018,4,25,Wednesday,6513.94,6514.32,6540.76,6426.57
4/24/18,2018,4,24,Tuesday,6509.05,6680.88,6688.89,6464.74
4/23/18,2018,4,23,Monday,6648.8,6699.16,6721.65,6613.55
4/20/18,2018,4,20,Friday,6667.75,6754.67,6757.68,6642.83
4/19/18,2018,4,19,Thursday,6774.89,6793.07,6815.04,6749.07
4/18/18,2018,4,18,Wednesday,6833.21,6824.58,6856.96,6788.32
4/17/18,2018,4,17,Tuesday,6816.37,6738.65,6834.31,6729.79
4/16/18,2018,4,16,Monday,6675.18,6675.92,6699.76,6633.08
4/13/18,2018,4,13,Friday,6628.34,6696.02,6703.31,6598.34
4/12/18,2018,4,12,Thursday,6656.26,6627.32,6682.69,6618.81
4/11/18,2018,4,11,Wednesday,6583.44,6578.84,6650.29,6574.88
4/10/18,2018,4,10,Tuesday,6615.87,6585.52,6639.97,6534.89
4/9/18,2018,4,9,Monday,6472.34,6488.48,6604.26,6466.04
4/6/18,2018,4,6,Friday,6433.21,6514.48,6587.36,6402.03
4/5/18,2018,4,5,Thursday,6594.84,6619.22,6632.21,6550.28
4/4/18,2018,4,4,Wednesday,6560.06,6326.54,6578.56,6326.54
4/3/18,2018,4,3,Tuesday,6458.83,6448.05,6485.27,6343.9
4/2/18,2018,4,2,Monday,6390.84,6528.23,6560.96,6322.6
3/29/18,2018,3,29,Thursday,6581.13,6493.51,6640.76,6435.67
3/28/18,2018,3,28,Wednesday,6460.81,6488.02,6559.88,6410.04
3/27/18,2018,3,27,Tuesday,6529.84,6791.39,6793.5,6479.56
3/26/18,2018,3,26,Monday,6753.83,6644.4,6760.65,6538.79
3/23/18,2018,3,23,Friday,6508.09,6683.19,6708.58,6507.84
3/22/18,2018,3,22,Thursday,6682.26,6763.94,6809.94,6679.35
3/21/18,2018,3,21,Wednesday,6853.45,6863.29,6930.7,6828.88
3/20/18,2018,3,20,Tuesday,6885.92,6871.09,6902.23,6845.85
3/19/18,2018,3,19,Monday,6864.88,6945.97,6949.02,6806.16
3/16/18,2018,3,16,Friday,7019.95,7058.12,7061.67,7011.69
3/15/18,2018,3,15,Thursday,7030.97,7050.66,7075.55,7010.01
3/14/18,2018,3,14,Wednesday,7040.98,7077.85,7084.07,7012.57
3/13/18,2018,3,13,Tuesday,7046.51,7172.25,7186.09,7025.83
3/12/18,2018,3,12,Monday,7131.12,7122.47,7156.25,7108.04
3/9/18,2018,3,9,Friday,7101.18,7014.84,7101.31,7007.3
3/8/18,2018,3,8,Thursday,6966.43,6955.85,6971,6931.35
3/7/18,2018,3,7,Wednesday,6929.39,6855.57,6935.48,6850.91
3/6/18,2018,3,6,Tuesday,6913.02,6919.79,6937.03,6872.06
3/5/18,2018,3,5,Monday,6881.28,6777.63,6901.63,6753.83
3/2/18,2018,3,2,Friday,6811.04,6661.91,6820.37,6645.03
3/1/18,2018,3,1,Thursday,6750.54,6862.94,6892.38,6687.44
2/28/18,2018,2,28,Wednesday,6854.42,6945.2,6964.16,6854.42
2/27/18,2018,2,27,Tuesday,6900.35,6984.83,7003.13,6900.35
2/26/18,2018,2,26,Monday,6989.1,6933.82,6989.36,6927.46
2/23/18,2018,2,23,Friday,6896.6,6816.43,6897.53,6789.02
2/22/18,2018,2,22,Thursday,6761.85,6793.08,6826.01,6744.05
2/21/18,2018,2,21,Wednesday,6759.26,6808.6,6879.47,6759.22
2/20/18,2018,2,20,Tuesday,6779.69,6742.15,6838,6740.48
2/16/18,2018,2,16,Friday,6770.66,6778.28,6840.6,6758.51
2/15/18,2018,2,15,Thursday,6794.92,6734.34,6795.92,6665.92
2/14/18,2018,2,14,Wednesday,6675.03,6523.26,6684.15,6520.39
2/13/18,2018,2,13,Tuesday,6553.86,6482.77,6567.62,6478.41
2/12/18,2018,2,12,Monday,6523.85,6477.04,6565.28,6424.3
2/9/18,2018,2,9,Friday,6412.68,6395.16,6453.43,6164.43
2/8/18,2018,2,8,Thursday,6306.1,6595.81,6606.05,6304.18
2/7/18,2018,2,7,Wednesday,6582.02,6632.98,6716.25,6581.38
2/6/18,2018,2,6,Tuesday,6665.98,6378.6,6673.41,6370.48
2/5/18,2018,2,5,Monday,6495.92,6687.47,6807.96,6495.39
2/2/18,2018,2,2,Friday,6760.29,6866.38,6889.07,6756.54
2/1/18,2018,2,1,Thursday,6901.5,6910.57,6970.76,6879.02
1/31/18,2018,1,31,Wednesday,6949.99,6972.81,6983.61,6915.48
1/30/18,2018,1,30,Tuesday,6930.73,6910.39,6958.79,6894.63
1/29/18,2018,1,29,Monday,6988.32,7000.68,7020.64,6974.7
1/26/18,2018,1,26,Friday,7022.97,6956.66,7022.97,6941.48
1/25/18,2018,1,25,Thursday,6916.3,6965.01,6967.6,6894.84
1/24/18,2018,1,24,Wednesday,6919.35,6975.38,6992.91,6880.68
1/23/18,2018,1,23,Tuesday,6963.46,6928.27,6969.4,6926.37
1/22/18,2018,1,22,Monday,6906.28,6829.55,6906.28,6822.85
1/19/18,2018,1,19,Friday,6834.33,6829.04,6843.24,6801.59
1/18/18,2018,1,18,Thursday,6811.38,6804.59,6826.79,6784.72
1/17/18,2018,1,17,Wednesday,6810.28,6767.85,6820.04,6738.45
1/16/18,2018,1,16,Tuesday,6737.14,6807.85,6835.79,6719.11
1/12/18,2018,1,12,Friday,6758.54,6699.32,6763.98,6695.52
1/11/18,2018,1,11,Thursday,6708.49,6675.69,6708.49,6664.74
1/10/18,2018,1,10,Wednesday,6662.66,6640.66,6663.51,6619.35
1/9/18,2018,1,9,Tuesday,6677.94,6692.87,6696.12,6658.27
1/8/18,2018,1,8,Monday,6676.63,6651.68,6680.32,6649.2
1/5/18,2018,1,5,Friday,6653.29,6613.12,6654.98,6605.03
1/4/18,2018,1,4,Thursday,6584.58,6595.75,6603.17,6576.92
1/3/18,2018,1,3,Wednesday,6575.8,6520.03,6579.25,6519.26
1/2/18,2018,1,2,Tuesday,6511.34,6431.59,6513.02,6417.75
12/29/17,2017,12,29,Friday,6396.42,6439.9,6442.53,6396.42
12/28/17,2017,12,28,Thursday,6441.42,6449.52,6452.07,6432.68
12/27/17,2017,12,27,Wednesday,6435.15,6437.06,6448.94,6425.92
12/26/17,2017,12,26,Tuesday,6433.16,6427.32,6438.24,6407.99
12/22/17,2017,12,22,Friday,6465.17,6462.55,6467.83,6449
12/21/17,2017,12,21,Thursday,6472.69,6481.08,6501.52,6467.78
12/20/17,2017,12,20,Wednesday,6472.48,6504.55,6504.55,6447.93
12/19/17,2017,12,19,Tuesday,6480.67,6505.35,6510.87,6462.79
12/18/17,2017,12,18,Monday,6513.27,6504.89,6522.7,6495.18
12/15/17,2017,12,15,Friday,6466.32,6405.15,6470.92,6405.03
12/14/17,2017,12,14,Thursday,6389.91,6407.25,6423.68,6386.25
12/13/17,2017,12,13,Wednesday,6394.67,6405.41,6416.83,6388.41
12/12/17,2017,12,12,Tuesday,6383.65,6389.47,6403.5,6371.69
12/11/17,2017,12,11,Monday,6393.89,6351.24,6394.43,6347.91
12/8/17,2017,12,8,Friday,6344.57,6364.6,6377.55,6335.23
12/7/17,2017,12,7,Thursday,6316.28,6300.64,6333.29,6290.65
12/6/17,2017,12,6,Wednesday,6293.05,6243.72,6304.1,6234.22
12/5/17,2017,12,5,Tuesday,6265.11,6242.47,6337.06,6235.77
12/4/17,2017,12,4,Monday,6263.7,6380.68,6380.77,6256.81
12/1/17,2017,12,1,Friday,6337.87,6325.61,6365.3,6244.84
11/30/17,2017,11,30,Thursday,6365.56,6337.34,6374.19,6321.43
11/29/17,2017,11,29,Wednesday,6311.37,6412.69,6412.69,6279.36
11/28/17,2017,11,28,Tuesday,6422.56,6419.48,6426.04,6385.32
11/27/17,2017,11,27,Monday,6405.97,6409.52,6420.21,6392.01
11/24/17,2017,11,24,Friday,6409.29,6393.33,6410.77,6389.4
11/22/17,2017,11,22,Wednesday,6386.12,6384.13,6391.16,6371.74
11/21/17,2017,11,21,Tuesday,6378.63,6336.91,6380.07,6336.26
11/20/17,2017,11,20,Monday,6308.61,6319.57,6324.59,6301.88
11/17/17,2017,11,17,Friday,6314.51,6343.64,6345.56,6308.48
11/16/17,2017,11,16,Thursday,6339.14,6293.46,6352.47,6293.46
11/15/17,2017,11,15,Wednesday,6258.36,6261.27,6276.8,6227.99
11/14/17,2017,11,14,Tuesday,6293.64,6293.33,6300.46,6263.77
11/13/17,2017,11,13,Monday,6316.18,6286.01,6325.18,6285.97
11/10/17,2017,11,10,Friday,6309.07,6297.15,6313.17,6284.22
11/9/17,2017,11,9,Thursday,6312.21,6295.29,6315.16,6248.29
11/8/17,2017,11,8,Wednesday,6345.81,6319.03,6346.98,6308.62
11/7/17,2017,11,7,Tuesday,6320.78,6314.69,6328.58,6299.53
11/6/17,2017,11,6,Monday,6313.61,6292.15,6318.58,6291.84
11/3/17,2017,11,3,Friday,6295.58,6266.19,6297.62,6237.65
11/2/17,2017,11,2,Thursday,6236.39,6238.29,6243.74,6194.58
11/1/17,2017,11,1,Wednesday,6248.65,6274.26,6276.66,6224.58
10/31/17,2017,10,31,Tuesday,6248.56,6241.88,6258.42,6229.15
10/30/17,2017,10,30,Monday,6227.59,6209.8,6250.85,6202.53
10/27/17,2017,10,27,Friday,6213.47,6138.23,6223.51,6129.79
10/26/17,2017,10,26,Thursday,6037.87,6056.05,6066.61,6035.95
10/25/17,2017,10,25,Wednesday,6055.04,6069.35,6087.58,6011.24
10/24/17,2017,10,24,Tuesday,6080.22,6078.02,6090.89,6057.69
10/23/17,2017,10,23,Monday,6067.83,6122.24,6122.24,6061.08
10/20/17,2017,10,20,Friday,6108.82,6114.46,6122.56,6102.16
10/19/17,2017,10,19,Thursday,6092.62,6074.28,6092.87,6051.47
10/18/17,2017,10,18,Wednesday,6114.35,6128.91,6129.49,6106.85
10/17/17,2017,10,17,Tuesday,6122.61,6111.32,6122.82,6103.66
10/16/17,2017,10,16,Monday,6114.53,6108.66,6115.53,6095.63
10/13/17,2017,10,13,Friday,6092.45,6094.72,6100.06,6087.03
10/12/17,2017,10,12,Thursday,6069.99,6072.21,6093.76,6063.47
10/11/17,2017,10,11,Wednesday,6081.25,6062.73,6082.25,6052.44
10/10/17,2017,10,10,Tuesday,6063.52,6078.27,6084.14,6036.72
10/9/17,2017,10,9,Monday,6058.53,6071.96,6078.8,6051.33
10/6/17,2017,10,6,Friday,6064.57,6037.44,6064.67,6037.02
10/5/17,2017,10,5,Thursday,6057.14,6018.27,6059.21,6014.77
10/4/17,2017,10,4,Wednesday,5998.84,5983.31,6009.81,5976.12
10/3/17,2017,10,3,Tuesday,5995.06,5986.85,5999.19,5976.65
10/2/17,2017,10,2,Monday,5981.92,5988.96,6005.2,5955.83
9/29/17,2017,9,29,Friday,5979.3,5941.78,5980.22,5930.82
9/28/17,2017,9,28,Thursday,5933.07,5920.65,5939.22,5908.62
9/27/17,2017,9,27,Wednesday,5937.79,5912.96,5957.75,5900.35
9/26/17,2017,9,26,Tuesday,5881.34,5893.18,5908.47,5862.99
9/25/17,2017,9,25,Monday,5867.35,5904.06,5908.57,5839.89
9/22/17,2017,9,22,Friday,5932.32,5912.19,5937.59,5911.48
9/21/17,2017,9,21,Thursday,5934.91,5965.6,5965.6,5915.74
9/20/17,2017,9,20,Wednesday,5973.6,5987.72,5994.53,5927.7
9/19/17,2017,9,19,Tuesday,5991.08,5991.93,5998.24,5971.17
9/18/17,2017,9,18,Monday,5981.12,5997.51,6012.95,5963.17
9/15/17,2017,9,15,Friday,5988,5965.66,6009.44,5957.85
9/14/17,2017,9,14,Thursday,5968.82,5981.85,5997.23,5965.06
9/13/17,2017,9,13,Wednesday,6004.38,5982.85,6004.47,5974.88
9/12/17,2017,9,12,Tuesday,5995.64,5998.74,6002.97,5968.09
9/11/17,2017,9,11,Monday,5980.53,5962.35,5990.87,5960.87
9/8/17,2017,9,8,Friday,5913.37,5957.19,5958.81,5907.96
9/7/17,2017,9,7,Thursday,5964.31,5960.44,5980.15,5943.89
9/6/17,2017,9,6,Wednesday,5951.13,5949.54,5964.38,5909.92
9/5/17,2017,9,5,Tuesday,5932.73,5966.64,5980.91,5890.25
9/1/17,2017,9,1,Friday,5987.9,6001.82,6009.61,5972.27
8/31/17,2017,8,31,Thursday,5988.6,5948.74,5995.45,5945.95
8/30/17,2017,8,30,Wednesday,5932.9,5870.88,5940.57,5865.34
8/29/17,2017,8,29,Tuesday,5862.14,5785.29,5871.79,5785.22
8/28/17,2017,8,28,Monday,5838.08,5839.27,5852.8,5821.87
8/25/17,2017,8,25,Friday,5822.53,5854.31,5870.47,5815.6
8/24/17,2017,8,24,Thursday,5834.44,5863.99,5871.87,5802.77
8/23/17,2017,8,23,Wednesday,5851.78,5842.16,5864.78,5840.71
8/22/17,2017,8,22,Tuesday,5873.33,5817.29,5879,5817.02
8/21/17,2017,8,21,Monday,5786.54,5791.04,5804.3,5750.5
8/18/17,2017,8,18,Friday,5790.91,5803.9,5831.08,5770.14
8/17/17,2017,8,17,Thursday,5796.32,5896.31,5903.87,5796.32
8/16/17,2017,8,16,Wednesday,5917.42,5920.68,5944.98,5899.56
8/15/17,2017,8,15,Tuesday,5907.73,5917.29,5919.75,5893.85
8/14/17,2017,8,14,Monday,5908.17,5878.64,5916.33,5878
8/11/17,2017,8,11,Friday,5831.53,5792.32,5844.61,5785.26
8/10/17,2017,8,10,Thursday,5788.19,5880.13,5887.27,5783.36
8/9/17,2017,8,9,Wednesday,5919.39,5879.55,5920.96,5866.17
8/8/17,2017,8,8,Tuesday,5926.35,5922.64,5972.93,5910.5
8/7/17,2017,8,7,Monday,5934.73,5909.45,5936.79,5903.75
8/4/17,2017,8,4,Friday,5899.91,5899.69,5912.56,5877.06
8/3/17,2017,8,3,Thursday,5891.2,5915.73,5917.47,5879.72
8/2/17,2017,8,2,Wednesday,5914.23,5934.07,5936.15,5859.62
8/1/17,2017,8,1,Tuesday,5895.17,5900.64,5905.29,5880.45
7/31/17,2017,7,31,Monday,5880.33,5928.68,5932.37,5871.79
7/28/17,2017,7,28,Friday,5908.92,5883.7,5918.31,5868.92
7/27/17,2017,7,27,Thursday,5917.03,5994.02,5995.77,5847.05
7/26/17,2017,7,26,Wednesday,5950.73,5944.16,5954.38,5939.17
7/25/17,2017,7,25,Tuesday,5930.65,5927.1,5945.06,5916.29
7/24/17,2017,7,24,Monday,5941.37,5920.93,5950.58,5912.74
7/21/17,2017,7,21,Friday,5921.52,5905.6,5921.52,5890.25
7/20/17,2017,7,20,Thursday,5921.22,5929.58,5932.61,5896.61
7/19/17,2017,7,19,Wednesday,5916.16,5898.4,5922.37,5895.54
7/18/17,2017,7,18,Tuesday,5880.1,5832.92,5880.55,5818.2
7/17/17,2017,7,17,Monday,5839.74,5845.82,5860.64,5830.25
7/14/17,2017,7,14,Friday,5838.08,5815.04,5844.8,5799.85
7/13/17,2017,7,13,Thursday,5793.36,5785.32,5806.18,5776.62
7/12/17,2017,7,12,Wednesday,5778.95,5757.2,5785,5749.65
7/11/17,2017,7,11,Tuesday,5709.8,5687.03,5717.91,5667.27
7/10/17,2017,7,10,Monday,5694.15,5662.71,5708.62,5650.26
7/7/17,2017,7,7,Friday,5656.47,5618.85,5673.02,5618.85
7/6/17,2017,7,6,Thursday,5597.9,5606.42,5628.84,5579.64
7/5/17,2017,7,5,Wednesday,5648.82,5611,5663.6,5593.66
7/3/17,2017,7,3,Monday,5596.96,5680.36,5684.98,5592.53
6/30/17,2017,6,30,Friday,5646.92,5676.4,5681.9,5637.74
6/29/17,2017,6,29,Thursday,5653.02,5723.31,5723.66,5599.44
6/28/17,2017,6,28,Wednesday,5753.03,5693.48,5757.23,5660.53
6/27/17,2017,6,27,Tuesday,5671.6,5752.72,5761.04,5671.6
6/26/17,2017,6,26,Monday,5777.59,5832.31,5845.15,5765.87
6/23/17,2017,6,23,Friday,5803.11,5775.03,5810.31,5759.7
6/22/17,2017,6,22,Thursday,5779.87,5787.43,5802.46,5767.87
6/21/17,2017,6,21,Wednesday,5782.39,5740.58,5784.92,5737.01
6/20/17,2017,6,20,Tuesday,5726.31,5762.99,5772.17,5725.01
6/19/17,2017,6,19,Monday,5772.22,5729.54,5776.37,5724.49
6/16/17,2017,6,16,Friday,5681.48,5694.21,5695.74,5656.62
6/15/17,2017,6,15,Thursday,5700.89,5661.36,5707.37,5634.58
6/14/17,2017,6,14,Wednesday,5727.07,5774.12,5774.19,5682.35
6/13/17,2017,6,13,Tuesday,5751.82,5740.21,5760.54,5709.17
6/12/17,2017,6,12,Monday,5708.18,5677.16,5716.2,5633.34
6/9/17,2017,6,9,Friday,5741.94,5891.67,5897.69,5657.76
6/8/17,2017,6,8,Thursday,5885.3,5894.75,5895.18,5852.65
6/7/17,2017,6,7,Wednesday,5877.59,5871.77,5883.19,5845.96
6/6/17,2017,6,6,Tuesday,5856.77,5869.48,5890.88,5848.32
6/5/17,2017,6,5,Monday,5878.12,5881.21,5888.92,5871.09
6/2/17,2017,6,2,Friday,5881.46,5834.41,5881.46,5825.74
6/1/17,2017,6,1,Thursday,5816.51,5804.17,5816.6,5779.89
5/31/17,2017,5,31,Wednesday,5788.8,5812.97,5813.26,5762.56
5/30/17,2017,5,30,Tuesday,5794.63,5785.38,5799.99,5781.37
5/26/17,2017,5,26,Friday,5788.36,5782.17,5790.19,5771.71
5/25/17,2017,5,25,Thursday,5778.37,5748.29,5793.13,5738.82
5/24/17,2017,5,24,Wednesday,5730.3,5720.83,5732.57,5705.17
5/23/17,2017,5,23,Tuesday,5703.35,5714.94,5716.55,5690.2
5/22/17,2017,5,22,Monday,5699.4,5662.95,5701.05,5661.59
5/19/17,2017,5,19,Friday,5651.56,5640.71,5673.63,5640.68
5/18/17,2017,5,18,Thursday,5626.31,5569.81,5645.08,5568.47
5/17/17,2017,5,17,Wednesday,5580.55,5673.62,5688.74,5578.16
5/16/17,2017,5,16,Tuesday,5724.44,5715.15,5724.71,5699.41
5/15/17,2017,5,15,Monday,5704.48,5687.97,5706.61,5683.1
5/12/17,2017,5,12,Friday,5686.81,5683.58,5687.42,5672.03
5/11/17,2017,5,11,Thursday,5674.22,5662.59,5675.5,5637.4
5/10/17,2017,5,10,Wednesday,5681.68,5681.33,5683.64,5661.44
5/9/17,2017,5,9,Tuesday,5678.31,5667.98,5691.21,5664
5/8/17,2017,5,8,Monday,5659.07,5649.18,5659.07,5638
5/5/17,2017,5,5,Friday,5646.09,5640.78,5646.09,5619.6
5/4/17,2017,5,4,Thursday,5626.32,5623.57,5633.49,5606.05
5/3/17,2017,5,3,Wednesday,5625.16,5624.87,5629.78,5608.16
5/2/17,2017,5,2,Tuesday,5644.07,5642.41,5645.08,5625.49
5/1/17,2017,5,1,Monday,5629.63,5602.44,5640.48,5600.31
4/28/17,2017,4,28,Friday,5583.53,5598.47,5600,5575.21
4/27/17,2017,4,27,Thursday,5571.28,5555.27,5573.26,5551.55
4/26/17,2017,4,26,Wednesday,5541.09,5553.6,5563.97,5537.99
4/25/17,2017,4,25,Tuesday,5548.19,5523.48,5557.93,5521.52
4/24/17,2017,4,24,Monday,5508.03,5503.27,5513.57,5494.46
4/21/17,2017,4,21,Friday,5442.05,5447.28,5450.81,5430.22
4/20/17,2017,4,20,Thursday,5443.53,5422.47,5455.88,5413.32
4/19/17,2017,4,19,Wednesday,5399.64,5416.3,5431,5392.28
4/18/17,2017,4,18,Tuesday,5391.66,5383.74,5405.54,5377.91
4/17/17,2017,4,17,Monday,5399.2,5369.21,5399.2,5367.59
4/13/17,2017,4,13,Thursday,5353.59,5370.69,5398.99,5353.59
4/12/17,2017,4,12,Wednesday,5377.03,5394.61,5399.55,5370.24
4/11/17,2017,4,11,Tuesday,5398.4,5413.91,5422.79,5359.14
4/10/17,2017,4,10,Monday,5421.68,5423.57,5442.71,5406.58
4/7/17,2017,4,7,Friday,5418.37,5420.94,5434.18,5400.08
4/6/17,2017,4,6,Thursday,5420.88,5423.65,5435.06,5407.87
4/5/17,2017,4,5,Wednesday,5418.52,5447.27,5479.86,5409.04
4/4/17,2017,4,4,Tuesday,5440.41,5415.53,5441.34,5415.3
4/3/17,2017,4,3,Monday,5432.2,5440.2,5453.44,5403.31
3/31/17,2017,3,31,Friday,5436.23,5430.99,5451.5,5427.5
3/30/17,2017,3,30,Thursday,5439.74,5430.31,5446.51,5425.3
3/29/17,2017,3,29,Wednesday,5430.27,5410.14,5433.36,5405.1
3/28/17,2017,3,28,Tuesday,5407.21,5371.9,5422.25,5363.29
3/27/17,2017,3,27,Monday,5374.27,5320.96,5383.22,5316.02
3/24/17,2017,3,24,Friday,5364,5376.74,5392.28,5345.94
3/23/17,2017,3,23,Thursday,5355.14,5356.71,5375.43,5346.3
3/22/17,2017,3,22,Wednesday,5367.55,5332.64,5372.27,5327.25
3/21/17,2017,3,21,Tuesday,5332.53,5433.28,5439.58,5328.71
3/20/17,2017,3,20,Monday,5413.31,5406.02,5426.47,5400.16
